id	doi	title	author	journaltitle	volume	issue	pubdate	pagerange	publisher	type	reviewed-work	abstract
10.2307/2080799	10.2307/2080799	As We Tell Our Stories: Living Traditions and the Algonkian Peoples of Indian New England.	Laurence M. Hauptman	The Journal of American History	79	3	1992-12-01T00:00:00Z	pp. 1078-1082	Organization of American Historians	fla			
10.2307/2568759	10.2307/2568759	Black Market Birth Control: Contraceptive Enterpreneurship and Criminality in the Gilded Age	Andrea Tone	The Journal of American History	87	2	2000-09-01T00:00:00Z	pp. 435-459	Organization of American Historians	fla			
10.2307/2945652	10.2307/2945652	National Civil Rights Museum	Amy Wilson	The Journal of American History	83	3	1996-12-01T00:00:00Z	pp. 971-976	Organization of American Historians	fla			
10.2307/41510304	10.2307/41510304	Oil in the City: The Fall and Rise of Oil Drilling in Los Angeles	Sarah S. Elkind	The Journal of American History	99	1	2012-06-01T00:00:00Z	pp. 82-90	Organization of American Historians	fla			
10.2307/3092167	10.2307/3092167	Notes on the CIA's Secret War in Afghanistan	John Prados	The Journal of American History	89	2	2002-09-01T00:00:00Z	pp. 466-471	Organization of American Historians	fla			
10.2307/2952735	10.2307/2952735	Lawyering, Husbands' Rights, and "the Unwritten Law" in Nineteenth- Century America	Hendrik Hartog	The Journal of American History	84	1	1997-06-01T00:00:00Z	pp. 67-96	Organization of American Historians	fla			
10.2307/2945467	10.2307/2945467	Book Notices		The Journal of American History	82	4	1996-03-01T00:00:00Z	pp. 1691-1692	Organization of American Historians	fla			
10.2307/2567916	10.2307/2567916	"Being in the Field of Education and also Being a Negro...Seems...Tragic": Black Teachers in the Jim Crow South	Adam Fairclough	The Journal of American History	87	1	2000-06-01T00:00:00Z	pp. 65-91	Organization of American Historians	fla			
10.2307/41509963	10.2307/41509963	Race, Surveillance, and Indian Anticolonialism in the Transnational Western U.S.-Canadian Borderlands	Seema Sohi	The Journal of American History	98	2	2011-09-01T00:00:00Z	pp. 420-436	Organization of American Historians	fla			
10.2307/2081925	10.2307/2081925	AIDS/Brooklyn; AIDS' Human Faces	Victoria A. Harden	The Journal of American History	82	1	1995-06-01T00:00:00Z	pp. 164-168	Organization of American Historians	fla			
10.2307/41510318	10.2307/41510318	The Seventeen-Year Overnight Wonder: George Mitchell and Unlocking the Barnett Shale	Diana Davids Hinton	The Journal of American History	99	1	2012-06-01T00:00:00Z	pp. 229-235	Organization of American Historians	fla			
10.2307/2675107	10.2307/2675107	Speaking in the Groove: Oral History and Jazz	Burton W. Peretti	The Journal of American History	88	2	2001-09-01T00:00:00Z	pp. 582-595	Organization of American Historians	fla			
10.2307/25095140	10.2307/25095140	Carnival and Katrina	Reid Mitchell	The Journal of American History	94	3	2007-12-01T00:00:00Z	pp. 789-794	Organization of American Historians	fla			
10.2307/2081435	10.2307/2081435	The Practice and Purpose of History	Henry Glassie	The Journal of American History	81	3	1994-12-01T00:00:00Z	pp. 961-968	Organization of American Historians	fla			
10.2307/2567922	10.2307/2567922	William Sidney Mount: Painter of American Life	Karl Kusserow	The Journal of American History	87	1	2000-06-01T00:00:00Z	pp. 172-177	Organization of American Historians	fla			
10.2307/27694548	10.2307/27694548	Letters to the Editor	Mary Lou Nemanic	The Journal of American History	95	3	2008-12-01T00:00:00Z	pp. 957-958	Organization of American Historians	fla			
10.2307/2700614	10.2307/2700614	The Collaborative Research Seminar	John Wertheimer	The Journal of American History	88	4	2002-03-01T00:00:00Z	pp. 1476-1481	Organization of American Historians	fla			
10.2307/2568076	10.2307/2568076	Correction: Making Nations/Making States		The Journal of American History	87	1	2000-06-01T00:00:00Z	p. 324	Organization of American Historians	fla			
10.2307/25094780	10.2307/25094780	Religious History and Visual Culture	Colleen McDannell	The Journal of American History	94	1	2007-06-01T00:00:00Z	pp. 112-121	Organization of American Historians	fla			
10.2307/41510308	10.2307/41510308	There Will Be Birds: Images of Oil Disasters in the Nineteenth and Twentieth Centuries	Kathryn Morse	The Journal of American History	99	1	2012-06-01T00:00:00Z	pp. 124-134	Organization of American Historians	fla			
10.2307/2945642	10.2307/2945642	Reinventing Free Labor: Immigrant Padrones and Contract Laborers in North America, 1885-1925	Gunther Peck	The Journal of American History	83	3	1996-12-01T00:00:00Z	pp. 848-871	Organization of American Historians	fla			
10.2307/41509959	10.2307/41509959	On Borderlands	Pekka Hämäläinen, Samuel Truett	The Journal of American History	98	2	2011-09-01T00:00:00Z	pp. 338-361	Organization of American Historians	fla			
10.2307/2945645	10.2307/2945645	An Introduction	Peter Filene, Peter Wood	The Journal of American History	83	3	1996-12-01T00:00:00Z	pp. 943-945	Organization of American Historians	fla			
10.2307/41509573	10.2307/41509573	Dogs and the Making of the American State: Voluntary Association, State Power, and the Politics of Animal Control in New York City, 1850-1920	Jessica Wang	The Journal of American History	98	4	2012-03-01T00:00:00Z	pp. 998-1024	Organization of American Historians	fla			
10.2307/25622473	10.2307/25622473	Reasons to Talk about Tobacco	Pete Daniel	The Journal of American History	96	3	2009-12-01T00:00:00Z	pp. 663-677	Organization of American Historians	fla			
10.2307/25622306	10.2307/25622306	Interchange: The Global Lincoln	Eugenio F. Biagini, David W. Blight, Carolyn P. Boyd, Richard Carwardine, Kevin K. Gaines, Vinay Lal, Nicola Miller, Jörg Nagler, Jay Sexton, Adam I. P. Smith, Odd Arne Westad	The Journal of American History	96	2	2009-09-01T00:00:00Z	pp. 462-499	Organization of American Historians	fla			
10.2307/2953085	10.2307/2953085	Politics, Paradigms, and Public Culture	Jean Harvey Baker	The Journal of American History	84	3	1997-12-01T00:00:00Z	pp. 894-899	Organization of American Historians	fla			
10.2307/3660352	10.2307/3660352	Plagiarism and Professional Ethics: A Journal Editor's View	Michael Grossberg	The Journal of American History	90	4	2004-03-01T00:00:00Z	pp. 1333-1340	Organization of American Historians	fla			
10.2307/2700780	10.2307/2700780	Last Words	Jacquelyn Dowd Hall	The Journal of American History	89	1	2002-06-01T00:00:00Z	pp. 30-36	Organization of American Historians	fla			
10.2307/2081881	10.2307/2081881	State Constitutions and State Political History	G. Alan Tarr	The Journal of American History	81	4	1995-03-01T00:00:00Z	pp. 1863-1867	Organization of American Historians	fla			
10.2307/3092166	10.2307/3092166	Rescuing Women and Children	Emily S. Rosenberg	The Journal of American History	89	2	2002-09-01T00:00:00Z	pp. 456-465	Organization of American Historians	fla			
10.2307/2567049	10.2307/2567049	The Internationalization of Police: The DEA in Mexico	María Celia Toro	The Journal of American History	86	2	1999-09-01T00:00:00Z	pp. 623-640	Organization of American Historians	fla			
10.2307/2675099	10.2307/2675099	Diluting the Vote: The Irony of Bush v. Gore	Mary Frances Berry	The Journal of American History	88	2	2001-09-01T00:00:00Z	pp. 436-443	Organization of American Historians	fla			
10.2307/2568271	10.2307/2568271	Out of the Streets and into the Classroom? The New Left and the Counterculture in United States History Textbooks	Bruce J. Schulman	The Journal of American History	85	4	1999-03-01T00:00:00Z	pp. 1527-1534	Organization of American Historians	fla			
10.2307/2080604	10.2307/2080604	Reconstructing Motherhood: The La Leche League in Postwar America	Lynn Y. Weiner	The Journal of American History	80	4	1994-03-01T00:00:00Z	pp. 1357-1381	Organization of American Historians	fla			
10.2307/3660881	10.2307/3660881	Carey McWilliams and Antifascism, 1934-1943	Daniel Geary	The Journal of American History	90	3	2003-12-01T00:00:00Z	pp. 912-934	Organization of American Historians	fla			
10.2307/2080215	10.2307/2080215	The New Labor History in American History Textbooks	Dorothy Sue Cobble, Alice Kessler-Harris	The Journal of American History	79	4	1993-03-01T00:00:00Z	pp. 1534-1545	Organization of American Historians	fla			
10.2307/2700778	10.2307/2700778	Self, Subject, and the "Barefoot Historian"	Karen Halttunen	The Journal of American History	89	1	2002-06-01T00:00:00Z	pp. 20-24	Organization of American Historians	fla			
10.2307/2700609	10.2307/2700609	Going Public with Introductory American History	John J. Grabowski	The Journal of American History	88	4	2002-03-01T00:00:00Z	pp. 1451-1456	Organization of American Historians	fla			
10.2307/2567215	10.2307/2567215	"Why Should You Be So Furious?": The Violence of the Pequot War	Ronald Dale Karr	The Journal of American History	85	3	1998-12-01T00:00:00Z	pp. 876-909	Organization of American Historians	fla			
10.2307/27694376	10.2307/27694376	Origins of the Conservative Ascendancy: Barry Goldwater's Early Senate Career and the De-legitimization of Organized Labor	Elizabeth Tandy Shermer	The Journal of American History	95	3	2008-12-01T00:00:00Z	pp. 678-709	Organization of American Historians	fla			
10.2307/27694561	10.2307/27694561	Politics and Foreign Relations	Fredrik Logevall	The Journal of American History	95	4	2009-03-01T00:00:00Z	pp. 1074-1078	Organization of American Historians	fla			
10.2307/40959767	10.2307/40959767	Latino History: An Interchange on Present Realities and Future Prospects	Adrian Burgos Jr., Donna Gabaccia, María Cristina García, Matthew Garcia, Kelly Lytle Hernández, Jesse Hoffnung-Garskof, María E. Montoya, George J. Sánchez, Virginia Sánchez Korrol, Paul Spickard	The Journal of American History	97	2	2010-09-01T00:00:00Z	pp. 424-463	Organization of American Historians	fla			
10.2307/2567746	10.2307/2567746	Deciphering Memory: John Adams and the Authorship of the Declaration of Independence	Robert E. McGlone	The Journal of American History	85	2	1998-09-01T00:00:00Z	pp. 411-438	Organization of American Historians	fla			
10.2307/2675277	10.2307/2675277	Cinqué of the Amistad a Slave Trader? Perpetuating a Myth	Howard Jones	The Journal of American History	87	3	2000-12-01T00:00:00Z	pp. 923-939	Organization of American Historians	fla			
10.2307/25094778	10.2307/25094778	Introduction	Donna J. Drucker, Edward T. Linenthal	The Journal of American History	94	1	2007-06-01T00:00:00Z	pp. 97-98	Organization of American Historians	fla			
10.2307/3660526	10.2307/3660526	The New African American Inequality	Michael B. Katz, Mark J. Stern, Jamie J. Fader	The Journal of American History	92	1	2005-06-01T00:00:00Z	pp. 75-108	Organization of American Historians	fla			
10.2307/2080213	10.2307/2080213	The Dialectics of Repression: The Los Angeles Police Department and the Chicano Movement, 1968-1971	Edward J. Escobar	The Journal of American History	79	4	1993-03-01T00:00:00Z	pp. 1483-1514	Organization of American Historians	fla			
10.2307/4486235	10.2307/4486235	All Hail the Republic of Choice: Consumer History as Contemporary Thought	David Steigerwald	The Journal of American History	93	2	2006-09-01T00:00:00Z	pp. 385-403	Organization of American Historians	fla			
10.2307/2953087	10.2307/2953087	Politics, Society, and the Narrative of American Democracy	Glenn C. Altschuler, Stuart M. Blumin	The Journal of American History	84	3	1997-12-01T00:00:00Z	pp. 904-909	Organization of American Historians	fla			
10.2307/2080997	10.2307/2080997	The Communication Conundrum: What Is the Message? Who Is Listening?	Barbara Franco	The Journal of American History	81	1	1994-06-01T00:00:00Z	pp. 151-163	Organization of American Historians	fla			
10.2307/2080040	10.2307/2080040	Letter from Algeria: Reinterpreting United States History	Abdelkrim Belkheiri	The Journal of American History	79	2	1992-09-01T00:00:00Z	pp. 499-503	Organization of American Historians	fla			
10.2307/3660173	10.2307/3660173	From Royal to Republican: The Classical Image in Early America	Caroline Winterer	The Journal of American History	91	4	2005-03-01T00:00:00Z	pp. 1264-1290	Organization of American Historians	fla			
10.2307/2568254	10.2307/2568254	French Translations and Reception of the Declaration of Independence	Elise Marienstras, Naomi Wulf	The Journal of American History	85	4	1999-03-01T00:00:00Z	pp. 1299-1324	Organization of American Historians	fla			
10.2307/2700592	10.2307/2700592	Letters to the Editor	Herbert Aptheker, Gregg L. Michel, Arthur Scherr, Marc M. Arkin, Gerard Koeppel	The Journal of American History	88	3	2001-12-01T00:00:00Z	pp. 1227-1230	Organization of American Historians	fla			
10.2307/2945473	10.2307/2945473	"The Common Rights of Mankind": Subsistence, Shad, and Commerce in the Early Republican South	Harry L. Watson	The Journal of American History	83	1	1996-06-01T00:00:00Z	pp. 13-43	Organization of American Historians	fla			
10.2307/27694731	10.2307/27694731	"The Free and Open People's Market": Political Ideology and Retail Brokerage at the New York Stock Exchange, 1913-1933	Julia C. Ott	The Journal of American History	96	1	2009-06-01T00:00:00Z	pp. 44-71	Organization of American Historians	fla			
10.2307/2700389	10.2307/2700389	"Sentiments of a Private Nature": A Comment on Ann Laura Stoler's "Tense and Tender Ties"	Mary A. Renda	The Journal of American History	88	3	2001-12-01T00:00:00Z	pp. 882-887	Organization of American Historians	fla			
10.2307/2568603	10.2307/2568603	Clio in Words and in Motion: Practices of Narrating the Past	Bruno Ramirez	The Journal of American History	86	3	1999-12-01T00:00:00Z	pp. 987-1014	Organization of American Historians	fla			
10.2307/2700788	10.2307/2700788	Whiteness Studies: The New History of Race in America	Peter Kolchin	The Journal of American History	89	1	2002-06-01T00:00:00Z	pp. 154-173	Organization of American Historians	fla			
10.2307/2080794	10.2307/2080794	Columbia, Columbus, and Columbianism	Thomas J. Schlereth	The Journal of American History	79	3	1992-12-01T00:00:00Z	pp. 937-968	Organization of American Historians	fla			
10.2307/2700600	10.2307/2700600	Empires, Exceptions, and Anglo-Saxons: Race and Rule between the British and United States Empires, 1880-1910	Paul A. Kramer	The Journal of American History	88	4	2002-03-01T00:00:00Z	pp. 1315-1353	Organization of American Historians	fla			
10.2307/25095466	10.2307/25095466	Reconfiguring the Old South: "Solving" the Problem of Slavery, 1787-1838	Lacy Ford	The Journal of American History	95	1	2008-06-01T00:00:00Z	pp. 95-122	Organization of American Historians	fla			
