id	doi	title	author	journaltitle	volume	issue	pubdate	pagerange	publisher	type	reviewed-work	abstract
10.2307/2702947	10.2307/2702947	St. Louis Blues: Business, Slavery, and Urban History	Bruce Levine	Reviews in American History	21	1	1993-03-01T00:00:00Z	pp. 37-44	The Johns Hopkins University Press	brv	Yankee Merchants and the Making of the Urban West: The Rise and Fall of Antebellum St. Louis|Jeffrey S. Adler		
10.2307/30030975	10.2307/30030975	Turner Redux	Lorri Glover	Reviews in American History	29	3	2001-09-01T00:00:00Z	pp. 346-351	The Johns Hopkins University Press	brv	From British Peasants to Colonial American Farmers|Allan Kulikoff		
10.2307/30030899	10.2307/30030899	A Synthesis for the New American Jewish Historiography	Jeffrey S. Gurock	Reviews in American History	26	2	1998-06-01T00:00:00Z	pp. 385-389	The Johns Hopkins University Press	brv	Tradition Transformed: The Jewish Experience in America|Gerald Sorin		
10.2307/30031198	10.2307/30031198	Unraveling the Social Code?	Carolyn J. Lawes	Reviews in American History	28	4	2000-12-01T00:00:00Z	pp. 523-530	The Johns Hopkins University Press	brv	Bowing to Necessities: A History of Manners in America, 1620-1860|C. Dallett Hemphill;C. Dallet Hemphill		
10.2307/30030932	10.2307/30030932	Success and the Single Man	Daniel H. Borus	Reviews in American History	26	3	1998-09-01T00:00:00Z	pp. 581-586	The Johns Hopkins University Press	brv	Character Is Capital: Success Manuals and Manhood in Gilded Age America|Judy Hilkey		
10.2307/30030654	10.2307/30030654	Capitalism and the American West: Macrocosm and Microcosm	David M. Wrobel	Reviews in American History	24	2	1996-06-01T00:00:00Z	pp. 258-264	The Johns Hopkins University Press	brv	Colony and Empire: The Capitalist Transformation of the West|William G. Robbins, Capitalism on the Frontier: Billings and the Yellowstone Valley in the Nineteenth Century|Carroll Van West		
10.2307/30031113	10.2307/30031113	Nixon as Madman	Allen J. Matusow	Reviews in American History	27	4	1999-12-01T00:00:00Z	pp. 623-629	The Johns Hopkins University Press	brv	Nixon's Vietnam War|Jeffrey Kimball		
10.2307/30030845	10.2307/30030845	And to Think That It Happened on Mt. Auburn Street: Dr. James, Harvard, and the Making of Manhood	Mark C. Carnes	Reviews in American History	25	4	1997-12-01T00:00:00Z	pp. 594-599	The Johns Hopkins University Press	brv	Manhood at Harvard: William James and Others|Kim Townsend		
10.2307/30030664	10.2307/30030664	Korea's Martyrdom: The Unlimited "Limited War"	Lloyd Gardner	Reviews in American History	24	2	1996-06-01T00:00:00Z	pp. 321-326	The Johns Hopkins University Press	brv	The Korean War: An International History|William Stueck		
10.2307/30030991	10.2307/30030991	In Retrospect: Louis Hartz's "The Liberal Tradition in America"	James T. Kloppenberg	Reviews in American History	29	3	2001-09-01T00:00:00Z	pp. 460-478	The Johns Hopkins University Press	brv	The Liberal Tradition in America|Louis Hartz		
10.2307/30031115	10.2307/30031115	They Made American History a Public Matter: With Numerous Books and Considerable Patter	Michael Kammen	Reviews in American History	27	4	1999-12-01T00:00:00Z	pp. 636-645	The Johns Hopkins University Press	brv	Henry Steele Commager: Midcentury Liberalism and the History of the Present|Neil Jumonville, Max Lerner: Pilgrim in the Promised Land|Sanford Lakoff		
10.2307/2702806	10.2307/2702806	The Reconstructed Constitution of Philosophic History	Herman Belz	Reviews in American History	22	4	1994-12-01T00:00:00Z	pp. 602-607	The Johns Hopkins University Press	brv	Conscience and the Constitution: History, Theory, and Law of the Reconstruction Amendments|David A. J. Richards		
10.2307/2703009	10.2307/2703009	New Light on the Chesapeake	Albert H. Tillson, Jr.	Reviews in American History	22	3	1994-09-01T00:00:00Z	pp. 393-399	The Johns Hopkins University Press	brv	Flowerdew Hundred: The Archaeology of a Virginia Plantation, 1619-1864|James Deetz, From Gentlemen to Townsmen: The Gentry of Baltimore County, Maryland, 1660-1776|Charles G. Steffen		
10.2307/30031152	10.2307/30031152	Good Books and Holy Fits	Richard Wightman Fox	Reviews in American History	28	2	2000-06-01T00:00:00Z	pp. 238-244	The Johns Hopkins University Press	brv	An American Bible: A History of the Good Book in the United States, 1777-1880|Paul C. Gutjahr, Fits, Trances, and Visions: Experiencing Religion and Explaining Experience from Wesley to James|Ann Taves		
10.2307/2703000	10.2307/2703000	Power Politics and Statecraft: The World According to Kissinger	Betty Miller Unterberger	Reviews in American History	23	4	1995-12-01T00:00:00Z	pp. 723-728	The Johns Hopkins University Press	brv	Diplomacy|Henry Kissinger		
10.2307/30030723	10.2307/30030723	The Protestant and the Catholic: Dimensions to Asian American History	Lon Yuki Kurashige	Reviews in American History	24	4	1996-12-01T00:00:00Z	pp. 663-667	The Johns Hopkins University Press	brv	"For the Sake of Our Japanese Brethren": Assimilation, Nationalism, and Protestantism among the Japanese of Los Angeles, 1895-1942|Brian Masaru Hayashi, Margins and Mainstreams: Asians in American History and Culture|Gary Y. Okihiro		
10.2307/30030621	10.2307/30030621	Magazine Culture, CA. 1900	Richard Ohmann	Reviews in American History	24	1	1996-03-01T00:00:00Z	pp. 51-55	The Johns Hopkins University Press	brv	The Dream of a New Social Order: Popular Magazines in America, 1893-1914|Matthew Schneirov		
10.2307/2703030	10.2307/2703030	The Postwar American University	Theodore M. Porter	Reviews in American History	22	3	1994-09-01T00:00:00Z	pp. 512-516	The Johns Hopkins University Press	brv	Research and Relevant Knowledge: American Research Universities since World War II|Roger L. Geiger		
10.2307/2703254	10.2307/2703254	God and Man at Harvard, Yale, Princeton, Berkeley, Etc.	Leo P. Ribuffo	Reviews in American History	23	1	1995-03-01T00:00:00Z	pp. 170-175	The Johns Hopkins University Press	brv	The Soul of the American University: From Protestant Establishment to Established Nonbelief|George M. Marsden		
10.2307/2703275	10.2307/2703275	A Political Career and the Political Process	Leon D. Epstein	Reviews in American History	20	1	1992-03-01T00:00:00Z	pp. 105-110	The Johns Hopkins University Press	brv	Lone Star Rising: Lyndon Johnson and His Times 1908-1960|Robert Dallek		
10.2307/30031174	10.2307/30031174	Means and Ends in the History of Rural Rioting in Colonial New Jersey	Graham Russell Hodges	Reviews in American History	28	3	2000-09-01T00:00:00Z	pp. 381-387	The Johns Hopkins University Press	brv	These Daring Disturbers of the Public Peace: The Struggle for Property and Power in Early New Jersey|Brendan McConville		
10.2307/2703197	10.2307/2703197	Democratic Gnosticism: The American Religion?	Henry F. May	Reviews in American History	21	2	1993-06-01T00:00:00Z	pp. 185-189	The Johns Hopkins University Press	brv	The American Religion: The Emergence of the Post-Christian Nation|Harold Bloom		
10.2307/2703033	10.2307/2703033	Press Games: Sportswriters and the Making of American Football	William J. Baker	Reviews in American History	22	3	1994-09-01T00:00:00Z	pp. 530-537	The Johns Hopkins University Press	brv	Reading Football: How the Popular Press Created an American Spectacle|Michael Oriard, Big-Time Football at Harvard, 1905: The Diary of Coach Bill Reid|Ronald A. Smith, Shake Down the Thunder: The Creation of Notre Dame Football|Murray Sperber, Sportswriter: The Life and Times of Grantland Rice|Charles Fountain		
10.2307/30031097	10.2307/30031097	Transatlantic Slaving	Kenneth Morgan	Reviews in American History	27	4	1999-12-01T00:00:00Z	pp. 513-518	The Johns Hopkins University Press	brv	The Slave Trade: The Story of the Atlantic Slave Trade, 1440-1870|Hugh Thomas		
10.2307/2702801	10.2307/2702801	Wisdom and Politics in Commercial Societies	Laurence Dickey	Reviews in American History	22	4	1994-12-01T00:00:00Z	pp. 567-576	The Johns Hopkins University Press	brv	Republics Ancient and Modern: Classical Republicanism and the American Revolution|Paul A. Rahe		
10.2307/30030701	10.2307/30030701	Back to "Virgin Land"	Ann Fabian	Reviews in American History	24	3	1996-09-01T00:00:00Z	pp. 542-553	The Johns Hopkins University Press	brv	Virgin Land: The American West as Symbol and Myth|Henry Nash Smith		
10.2307/30030984	10.2307/30030984	The Artist as Observer: A Biography of Robert Gwathmey	Frances K. Pohl	Reviews in American History	29	3	2001-09-01T00:00:00Z	pp. 410-416	The Johns Hopkins University Press	brv	Robert Gwathmey: The Life and Art of a Passionate Observer|Michael Kammen		
10.2307/2702984	10.2307/2702984	Dueling Deweys: Moralism, Scientism, and American Social Science History	Brett Gary	Reviews in American History	23	4	1995-12-01T00:00:00Z	pp. 623-630	The Johns Hopkins University Press	brv	Machine-Age Ideology: Social Engineering and American Liberalism, 1911-1939|John M. Jordan, Social Science in the Crucible: The American Debate Over Objectivity and Purpose, 1918-1941|Mark C. Smith		
10.2307/30031176	10.2307/30031176	Peasants, Pitchforks, and the (Found) Promise of Progressivism	Robert D. Johnston	Reviews in American History	28	3	2000-09-01T00:00:00Z	pp. 393-398	The Johns Hopkins University Press	brv	Roots of Reform: Farmers, Workers, and the American State, 1877-1917|Elizabeth Sanders		
10.2307/30030930	10.2307/30030930	History Writing, with Light	Shirley Teresa Wajda	Reviews in American History	26	3	1998-09-01T00:00:00Z	pp. 565-574	The Johns Hopkins University Press	brv	Dressed for the Photographer: Ordinary Americans & Fashion, 1840-1900|Joan Severa;Nancy Rexford, Secure the Shadow: Death and Photography in America|Jay Ruby		
10.2307/30031251	10.2307/30031251	Straight Ahead or Sharp Turn? Court and Constitution in 1937	David E. Kyvig	Reviews in American History	29	4	2001-12-01T00:00:00Z	pp. 559-566	The Johns Hopkins University Press	brv	The Constitution and the New Deal|G. Edward White		
10.2307/30030850	10.2307/30030850	Popular Culture and the Popular Front	Jon Wiener	Reviews in American History	25	4	1997-12-01T00:00:00Z	pp. 625-630	The Johns Hopkins University Press	brv	The Cultural Front: The Laboring of American Culture in the Twentieth Century|Michael Denning		
10.2307/2703259	10.2307/2703259	Continuity and Change Redux: Market and State in American History	Richard P. Adelstein	Reviews in American History	20	1	1992-03-01T00:00:00Z	pp. 1-7	The Johns Hopkins University Press	brv	The Governmental Habit Redux: Economic Controls from Colonial Times to the Present|Jonathan R. T. Hughes		
10.2307/30030806	10.2307/30030806	American Abyss	Alan Taylor	Reviews in American History	25	3	1997-09-01T00:00:00Z	pp. 390-395	The Johns Hopkins University Press	brv	American Sphinx: The Character of Thomas Jefferson|Joseph J. Ellis		
10.2307/2703160	10.2307/2703160	Clearing it Up with Sidney: A New Labor-Political Synthesis for the Twentieth Century	Leon Fink	Reviews in American History	20	3	1992-09-01T00:00:00Z	pp. 366-371	The Johns Hopkins University Press	brv	Labor Will Rule: Sidney Hillman and the Rise of American Labor|Steven Fraser		
10.2307/2702904	10.2307/2702904	The Birth of the Antibomb Campaign	Peter Brock	Reviews in American History	22	2	1994-06-01T00:00:00Z	pp. 316-321	The Johns Hopkins University Press	brv	The Struggle Against the Bomb. Vol. 1, One World or None: A History of the World Nuclear Disarmament Movement Through 1953|Lawrence S. Wittner		
10.2307/30030667	10.2307/30030667	Hollywood's History: The Historians' Response	Robert Brent Toplin	Reviews in American History	24	2	1996-06-01T00:00:00Z	pp. 337-343	The Johns Hopkins University Press	brv	Past Imperfect: History according to the Movies|Mark C. Carnes		
10.2307/30031247	10.2307/30031247	A Tale of Two Cities	Alan M. Kraut	Reviews in American History	29	4	2001-12-01T00:00:00Z	pp. 530-537	The Johns Hopkins University Press	brv	Receiving Erin's Children: Philadelphia, Liverpool, and the Irish Famine, 1845-1855|F. Matthew Gallman		
10.2307/30030996	10.2307/30030996	"Where Religion and Profit Jump Together": Commerce and Piety in Puritan New England	Darren Marcus Staloff	Reviews in American History	27	1	1999-03-01T00:00:00Z	pp. 8-13	The Johns Hopkins University Press	brv	The Price of Redemption: The Spiritual Economy of Puritan New England|Mark A. Peterson		
10.2307/2702823	10.2307/2702823	Oh Calcutta! Uncle Sam Finds South Asia	Warren I. Cohen	Reviews in American History	22	4	1994-12-01T00:00:00Z	pp. 705-710	The Johns Hopkins University Press	brv	The Cold War on the Periphery: The United States, India, and Pakistan|Robert J. McMahon		
10.2307/30031092	10.2307/30031092	Radical Liberals, Liberal Radicals: The Dissenting Tradition in American Political Culture	James Oakes	Reviews in American History	27	3	1999-09-01T00:00:00Z	pp. 503-511	The Johns Hopkins University Press	brv	The Story of American Freedom|Eric Foner		
10.2307/30031015	10.2307/30031015	How Lynchings Became High-Tech, and Other Tales from the Modern South	Carl H. Nightingale	Reviews in American History	27	1	1999-03-01T00:00:00Z	pp. 140-148	The Johns Hopkins University Press	brv	Making Whiteness: The Culture of Segregation in the South, 1890-1940|Grace Elizabeth Hale		
10.2307/2703323	10.2307/2703323	More Than Just a Judge: The Legacy of Oliver Wendell Holmes, Jr.	Norman Rosenberg	Reviews in American History	23	3	1995-09-01T00:00:00Z	pp. 482-487	The Johns Hopkins University Press	brv	Justice Oliver Wendell Holmes: Law and the Inner Life|G. Edward White		
10.2307/2703277	10.2307/2703277	Déjà View All Over Again?	Michael Kammen	Reviews in American History	20	1	1992-03-01T00:00:00Z	pp. 117-123	The Johns Hopkins University Press	brv	Fifties Television: The Industry and its Critics|William Boddy, The Expanding Vista: American Television in the Kennedy Years|Mary Ann Watson, Hollywood in the Age of Television|Tino Balio		
10.2307/2703157	10.2307/2703157	Circling the Wagons Around Victorian America	David Chalmers	Reviews in American History	20	3	1992-09-01T00:00:00Z	pp. 350-353	The Johns Hopkins University Press	brv	Rebellion Against Victorianism: The Impetus for Cultural Change in 1920s America|Stanley Coben		
10.2307/30031002	10.2307/30031002	The Bear That Got Away	Susan E. Gray	Reviews in American History	27	1	1999-03-01T00:00:00Z	pp. 46-51	The Johns Hopkins University Press	brv	American Frontiers: Cultural Encounters and Continental Conquest|Gregory H. Nobles		
10.2307/30031253	10.2307/30031253	Civil Rights Unionism	James Green	Reviews in American History	29	4	2001-12-01T00:00:00Z	pp. 573-580	The Johns Hopkins University Press	brv	Brotherhoods of Color: Black Railroad Workers and the Struggle for Equality|Eric Arnesen		
10.2307/2702956	10.2307/2702956	Taking Burlesque Seriously	Susan A. Glenn	Reviews in American History	21	1	1993-03-01T00:00:00Z	pp. 93-100	The Johns Hopkins University Press	brv	Horrible Prettiness: Burlesque and American Culture|Robert C. Allen, Funny Woman: The Life and Times of Fanny Brice|Barbara W. Grossman		
10.2307/2703223	10.2307/2703223	The Sunbelt South: Old Times Forgotten	Bruce J. Schulman	Reviews in American History	21	2	1993-06-01T00:00:00Z	pp. 340-345	The Johns Hopkins University Press	brv	Searching for the Sunbelt: Historical Perspectives on a Region|Raymond A. Mohl, Politics in the New South: Republicanism, Race, and Leadership in the Twentieth Century|Richard K. Scher		
10.2307/2703352	10.2307/2703352	Defining the "Trans-Atlantic" Perspective on Immigration to the Americas	A. William Hoglund	Reviews in American History	22	1	1994-03-01T00:00:00Z	pp. 91-96	The Johns Hopkins University Press	brv	"To Make America": European Emigration in the Early Modern Period|Ida Altman;James Horn, A Century of European Migrations, 1830-1930|Rudolph J. Vecoli;Suzanne M. Sinke		
10.2307/30031171	10.2307/30031171	A New Turn for the Linguistic Turn	Joshua A. Piker	Reviews in American History	28	3	2000-09-01T00:00:00Z	pp. 360-366	The Johns Hopkins University Press	brv	New World Babel: Languages & Nations in Early America|Edward G. Gray		
