id	doi	title	author	journaltitle	volume	issue	pubdate	pagerange	publisher	type	reviewed-work	abstract
10.1086/ahr.110.4.1305	10.1086/ahr.110.4.1305	Documents and Bibliographies		The American Historical Review	110	4	2005-10-01T00:00:00Z	pp. 1305-1306	American Historical Association, Oxford University Press	fla			
10.1086/530152	10.1086/530152	"My Death for the Motherland Is Happiness": Women, Patriotism, and Soldiering in Russia's Great War, 1914-1917	Melissa K. Stockdale	The American Historical Review	109	1	2004-02-01T00:00:00Z	pp. 78-116	American Historical Association, Oxford University Press	fla			
10.2307/2170818	10.2307/2170818	Collected Essays		The American Historical Review	102	4	1997-10-01T00:00:00Z	pp. 1277-1287	American Historical Association, Oxford University Press	fla			
10.2307/30223246	10.2307/30223246	Locating Linkages or Painting Bull's-Eyes around Bullet Holes? An East Asian Perspective on the Seventeenth-Century Crisis	Michael Marmé	The American Historical Review	113	4	2008-10-01T00:00:00Z	pp. 1080-1089	American Historical Association, Oxford University Press	fla			
10.2307/30222842	10.2307/30222842	An Age of Imperial Revolutions	Jeremy Adelman	The American Historical Review	113	2	2008-04-01T00:00:00Z	pp. 319-340	American Historical Association, Oxford University Press	fla			
10.2307/2167769	10.2307/2167769	The Making of a Border State Society: James McGready, the Great Revival, and the Prosecution of Profanity in Kentucky	Christopher Waldrep	The American Historical Review	99	3	1994-06-01T00:00:00Z	pp. 767-784	American Historical Association, Oxford University Press	fla			
10.2307/2167985	10.2307/2167985	Corporate Space, Communal Time: Everyday Life in Shanghai's Bank of China	Wen-Hsin Yeh	The American Historical Review	100	1	1995-02-01T00:00:00Z	pp. 97-122	American Historical Association, Oxford University Press	fla			
10.2307/2167982	10.2307/2167982	Boundaries and the Victorian Body: Aesthetic Fashion in Gilded Age America	Mary W. Blanchard	The American Historical Review	100	1	1995-02-01T00:00:00Z	pp. 21-50	American Historical Association, Oxford University Press	fla			
10.2307/2649346	10.2307/2649346	Gender, Vice, and the Political Imaginary in Postrevolutionary France: Reinterpreting the Failure of the July Monarchy, 1830-1848	Jo Burr Margadant	The American Historical Review	104	5	1999-12-01T00:00:00Z	pp. 1461-1496	American Historical Association, Oxford University Press	fla			
10.2307/2169002	10.2307/2169002	Rape, Race, and Colonial Culture: The Sexual Politics of Identity in the Nineteenth-Century Cape Colony, South Africa	Pamela Scully	The American Historical Review	100	2	1995-04-01T00:00:00Z	pp. 335-359	American Historical Association, Oxford University Press	fla			
10.2307/2651199	10.2307/2651199	Creating Asia: China in the World at the Beginning of the Twentieth Century	Rebecca E. Karl	The American Historical Review	103	4	1998-10-01T00:00:00Z	pp. 1096-1118	American Historical Association, Oxford University Press	fla			
10.2307/30223449	10.2307/30223449	Chinese History: A Useful Category of Gender Analysis	Gail Hershatter, Wang Zheng	The American Historical Review	113	5	2008-12-01T00:00:00Z	pp. 1404-1421	American Historical Association, Oxford University Press	fla			
10.2307/30223451	10.2307/30223451	AHR Conversation: Environmental Historians and Environmental Crisis	Richard C. Hoffmann, Nancy Langston, James C. McCann, Peter C. Perdue, Lise Sedrez	The American Historical Review	113	5	2008-12-01T00:00:00Z	pp. 1430-1465	American Historical Association, Oxford University Press	fla			
10.2307/2167284	10.2307/2167284	Response to the Comments of Leo Ribuffo and Susan Yohn	Alan Brinkley	The American Historical Review	99	2	1994-04-01T00:00:00Z	pp. 450-452	American Historical Association, Oxford University Press	fla			
10.1086/531118	10.1086/531118	Cliffhanger Days: A Chinese Family in the Seventeenth Century	Jonathan Spence	The American Historical Review	110	1	2005-02-01T00:00:00Z	pp. 1-10	American Historical Association, Oxford University Press	fla			
10.2307/2169217	10.2307/2169217	Errata: Subaltern Studies as Postcolonial Criticism		The American Historical Review	100	2	1995-04-01T00:00:00Z	p. 644	American Historical Association, Oxford University Press	fla			
10.2307/2169636	10.2307/2169636	All the World's a Mall: Reflections on the Social and Economic Consequences of the American Shopping Center	Kenneth T. Jackson	The American Historical Review	101	4	1996-10-01T00:00:00Z	pp. 1111-1121	American Historical Association, Oxford University Press	fla			
10.1086/ahr.111.4.983	10.1086/ahr.111.4.983	Morality Plays: Marriage, Church Courts, and Colonial Agency in Central Tanganyika, ca. 1876–1928	Derek R. Peterson	The American Historical Review	111	4	2006-10-01T00:00:00Z	pp. 983-1010	American Historical Association, Oxford University Press	fla			
10.1086/529788	10.1086/529788	Enlightenment, Religion, and the Enigma of Secularization: A Review Essay	Jonathan Sheehan	The American Historical Review	108	4	2003-10-01T00:00:00Z	pp. 1061-1080	American Historical Association, Oxford University Press	fla			
10.2307/1571461	10.2307/1571461	The Big Picture: A Comment on David Brion Davis's "Looking at Slavery from Broader Perspectives"	Peter Kolchin	The American Historical Review	105	2	2000-04-01T00:00:00Z	pp. 467-471	American Historical Association, Oxford University Press	fla			
10.1086/530744	10.1086/530744	Collected Essays		The American Historical Review	109	3	2004-06-01T00:00:00Z	pp. 1026-1031	American Historical Association, Oxford University Press	fla			
10.1086/ahr.110.4.975	10.1086/ahr.110.4.975	Top Down or Bottom Up? Nationalist Mobilization Reconsidered, with Special Reference to Guinea (French West Africa)	Elizabeth Schmidt	The American Historical Review	110	4	2005-10-01T00:00:00Z	pp. 975-1014	American Historical Association, Oxford University Press	fla			
10.2307/2693170	10.2307/2693170	Communications	Tom Herman, Michael Tadman, Robert Shaffer, A. Roger Ekirch, Richard Foltz, Denis Sinor, Peter J. Yearwood, W. R. Smyser, Heike Bungert, D. G. Hart, Conrad Cherry, Donna R. Gabaccia	The American Historical Review	106	4	2001-10-01T00:00:00Z	pp. 1534-1540	American Historical Association, Oxford University Press	fla			
10.2307/2652032	10.2307/2652032	The Male Bond in Chinese History and Culture	Susan Mann	The American Historical Review	105	5	2000-12-01T00:00:00Z	pp. 1600-1614	American Historical Association, Oxford University Press	fla			
10.2307/2650366	10.2307/2650366	Erratum: Wizards, Bureaucrats, Warriors, and Hackers: Writing the History of the Internet		The American Historical Review	104	1	1999-02-01T00:00:00Z	p. 321	American Historical Association, Oxford University Press	fla			
10.1086/529964	10.1086/529964	Documents and Bibliographies		The American Historical Review	108	4	2003-10-01T00:00:00Z	pp. 1275-1276	American Historical Association, Oxford University Press	fla			
10.2307/2170829	10.2307/2170829	Rethinking Race and Class in African-American Struggles for Equality, 1885- 1941	Kevin Gaines	The American Historical Review	102	2	1997-04-01T00:00:00Z	pp. 378-387	American Historical Association, Oxford University Press	fla			
10.2307/2165490	10.2307/2165490	Poland	Piotr S. Wandycz	The American Historical Review	97	4	1992-10-01T00:00:00Z	pp. 1011-1025	American Historical Association, Oxford University Press	fla			
10.1086/ahr.111.2.611	10.1086/ahr.111.2.611	Other Books Received		The American Historical Review	111	2	2006-04-01T00:00:00Z	pp. 611-618	American Historical Association, Oxford University Press	fla			
10.2307/1571465	10.2307/1571465	The Great Explanandum	Roger Hart	The American Historical Review	105	2	2000-04-01T00:00:00Z	pp. 486-493	American Historical Association, Oxford University Press	fla			
10.2307/40006671	10.2307/40006671	Entangled Histories: Borderland Historiographies in New Clothes?	Jorge Cañizares-Esguerra	The American Historical Review	112	3	2007-06-01T00:00:00Z	pp. 787-799	American Historical Association, Oxford University Press	fla			
10.1086/532488	10.1086/532488	Collected Essays		The American Historical Review	107	2	2002-04-01T00:00:00Z	pp. 677-680	American Historical Association, Oxford University Press	fla			
10.2307/2649773	10.2307/2649773	America's First Medical Breakthrough: How Popular Excitement about a French Rabies Cure in 1885 Raised New Expectations for Medical Progress	Bert Hansen	The American Historical Review	103	2	1998-04-01T00:00:00Z	pp. 373-418	American Historical Association, Oxford University Press	fla			
10.2307/2168605	10.2307/2168605	History Solo: Non-Academic Historians	Nicholas Lemann	The American Historical Review	100	3	1995-06-01T00:00:00Z	pp. 788-798	American Historical Association, Oxford University Press	fla			
10.1086/533405	10.1086/533405	Documents and Bibliographies		The American Historical Review	108	2	2003-04-01T00:00:00Z	pp. 633-634	American Historical Association, Oxford University Press	fla			
10.2307/2169424	10.2307/2169424	Religion and Society in Early Modern Italy--Old Questions, New Insights	William V. Hudon	The American Historical Review	101	3	1996-06-01T00:00:00Z	pp. 783-804	American Historical Association, Oxford University Press	fla			
10.1086/ahr.110.3.933a	10.1086/ahr.110.3.933a	Articles	Raymond J. Jirran	The American Historical Review	110	3	2005-06-01T00:00:00Z	p. 933	American Historical Association, Oxford University Press	fla			
10.1086/530334	10.1086/530334	Erratum: Community as Public Culture in the Modern India: The Marwaris of Calcutta, circa 1897-1997		The American Historical Review	109	1	2004-02-01T00:00:00Z	p. 314	American Historical Association, Oxford University Press	fla			
10.2307/2170177	10.2307/2170177	The Jíbaro Masquerade and the Subaltern Politics of Creole Identity Formation in Puerto Rico, 1745-1823	Francisco A. Scarano	The American Historical Review	101	5	1996-12-01T00:00:00Z	pp. 1398-1431	American Historical Association, Oxford University Press	fla			
10.1086/ahr.111.3.950c	10.1086/ahr.111.3.950c	<i>AHR</i> Forum	Nathan Kozuskanich	The American Historical Review	111	3	2006-06-01T00:00:00Z	pp. 950-951	American Historical Association, Oxford University Press	fla			
10.2307/2650568	10.2307/2650568	Medievalisms Old and New: The Rediscovery of Alterity in North American Medieval Studies	Paul Freedman, Gabrielle M. Spiegel	The American Historical Review	103	3	1998-06-01T00:00:00Z	pp. 677-704	American Historical Association, Oxford University Press	fla			
10.2307/2169412	10.2307/2169412	Collected Essays		The American Historical Review	101	1	1996-02-01T00:00:00Z	pp. 278-291	American Historical Association, Oxford University Press	fla			
10.1086/531120	10.1086/531120	Imaging the French Revolution: Depictions of the French Revolutionary Crowd	Jack Censer, Lynn Hunt	The American Historical Review	110	1	2005-02-01T00:00:00Z	pp. 38-45	American Historical Association, Oxford University Press	fla			
10.1086/529594	10.1086/529594	"Chaos on the Earth": Subjective Truths versus Communal Unity in Islamic Law and the Rise of Militant Islam	Indira Falk Gesink	The American Historical Review	108	3	2003-06-01T00:00:00Z	pp. 710-733	American Historical Association, Oxford University Press	fla			
10.2307/2651614	10.2307/2651614	Was the Third Reich Movie-Made? Interdisciplinarity and the Reframing of "Ideology"	Scott Spector	The American Historical Review	106	2	2001-04-01T00:00:00Z	pp. 460-484	American Historical Association, Oxford University Press	fla			
10.2307/2170825	10.2307/2170825	What Is a Nation and Who Belongs? National Narratives and the Ethnic Imagination in Twentieth-Century Japan	Kevin M. Doak	The American Historical Review	102	2	1997-04-01T00:00:00Z	pp. 283-309	American Historical Association, Oxford University Press	fla			
10.2307/30223635	10.2307/30223635	Communications	Sadao Asada, Michael Kort, Yukiko Koshiro, Lynne Viola, Stephen G. Wheatcroft	The American Historical Review	113	5	2008-12-01T00:00:00Z	pp. 1650-1652	American Historical Association, Oxford University Press	fla			
10.2307/2168771	10.2307/2168771	"To Educate Women into Rebellion": Elizabeth Cady Stanton and the Creation of a Transatlantic Network of Radical Suffragists	Sandra Stanley Holton	The American Historical Review	99	4	1994-10-01T00:00:00Z	pp. 1112-1136	American Historical Association, Oxford University Press	fla			
10.2307/30223447	10.2307/30223447	An Archipelago of Stories: Gender History in Eastern Europe	Maria Bucur	The American Historical Review	113	5	2008-12-01T00:00:00Z	pp. 1375-1389	American Historical Association, Oxford University Press	fla			
10.2307/2165731	10.2307/2165731	JFK: The Movie	Michael Rogin	The American Historical Review	97	2	1992-04-01T00:00:00Z	pp. 500-505	American Historical Association, Oxford University Press	fla			
10.1086/ahr.110.5.1646	10.1086/ahr.110.5.1646	Documents and Bibliographies		The American Historical Review	110	5	2005-12-01T00:00:00Z	pp. 1646-1647	American Historical Association, Oxford University Press	fla			
10.1086/530556	10.1086/530556	Adversarial Literacy: How Peasant Politics Influenced Noble Governing of the Roman Countryside during the Early Modern Period	Caroline Castiglione	The American Historical Review	109	3	2004-06-01T00:00:00Z	pp. 783-804	American Historical Association, Oxford University Press	fla			
10.2307/2649769	10.2307/2649769	Erratum: Reviews of Books		The American Historical Review	104	4	1999-10-01T00:00:00Z	p. 1449	American Historical Association, Oxford University Press	fla			
10.1086/ahr.111.4.961	10.1086/ahr.111.4.961	Early Modern Space Travel and the English Man in the Moon	David Cressy	The American Historical Review	111	4	2006-10-01T00:00:00Z	pp. 961-982	American Historical Association, Oxford University Press	fla			
